author_id,publication_year,institution_ids,institution_names,institution_categories
A5078788102,2024,I4210095624,Alibaba Group (United States),company
A5100458392,2024,I4210095624,Alibaba Group (United States),company
A5001933449,2024,I4210095624,Alibaba Group (United States),company
A5101181857,2024,I118292597,National Taipei University of Technology,education
A5103931178,2024,I118292597,National Taipei University of Technology,education
A5101793318,2024,I4210149102,Sanya University,education
A5020743440,2024,I75955062,Henan Normal University,education
A5101371001,2024,I91125648,Wuhan Institute of Technology,education
A5100443674,2024,I91125648,Wuhan Institute of Technology,education
A5100702200,2024,I191208505,Xiamen University,education
A5101441248,2024,I191208505,Xiamen University,education
A5052481258,2024,,,unknown
A5100746359,2024,,,unknown
A5023204103,2024,,,unknown
A5108139703,2024,I205237279,Nankai University,education
A5100554498,2024,,,unknown
A5100665190,2024,I205237279,Nankai University,education;unknown
A5040392623,2024,I205237279,Nankai University,education;unknown
A5114192473,2024,,,unknown
A5079082222,2024,,,unknown
A5081074062,2024,I1291425158,Google (United States),company
A5058213096,2024,I9224756,Northeastern University,education
A5021978453,2024,I9224756,Northeastern University,education
A5101745828,2024,I9224756,Northeastern University,education
A5080895253,2024,I9224756,Northeastern University,education
A5099111590,2024,,,unknown
A5029741928,2024,I50760025,Hangzhou Dianzi University,education
A5002531550,2024,I99065089,Tsinghua University,education
A5100365746,2024,I50760025,Hangzhou Dianzi University,education
A5101456347,2024,I163151501,Hangzhou Normal University,education
A5114928911,2024,I204983213;I50760025,Hangzhou Dianzi University;Harbin Institute of Technology,education
A5045151493,2024,I2802390878;I76130692,Sir Run Run Shaw Hospital;Zhejiang University,education;healthcare
A5075399803,2024,I2802390878;I76130692,Sir Run Run Shaw Hospital;Zhejiang University,education;healthcare
A5028597017,2024,I4210165038,University of Chinese Academy of Sciences,education
A5003662438,2024,I4210098734,Zhejiang Cancer Hospital,healthcare
A5083972974,2024,I185103710,"University of California, Santa Cruz",education
A5086741338,2024,I83467386,IT University of Copenhagen,education
A5040631193,2024,I185103710,"University of California, Santa Cruz",education
A5054823276,2024,I185103710,"University of California, Santa Cruz",education
A5101933996,2024,I15896350,Guru Jambheshwar University of Science and Technology,education
A5000886170,2024,I15896350,Guru Jambheshwar University of Science and Technology,education
A5100727266,2024,I125839683,Beijing Institute of Technology,education
A5100462825,2024,,,unknown
A5100348498,2024,,,unknown
A5035395251,2024,I889458895,University of Hong Kong,education
A5065059674,2024,,,unknown
A5039109630,2024,,,unknown
A5090932389,2024,I125839683,Beijing Institute of Technology,education
A5057987358,2024,I126520041,University of Science and Technology of China,education
A5100616189,2024,I126520041,University of Science and Technology of China,education
A5100342380,2024,I126520041,University of Science and Technology of China,education
A5085279577,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5050316995,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5056224552,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5022353494,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5032747818,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5101999829,2024,I4210125099,Mayo Clinic in Arizona,healthcare;unknown
A5078459461,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5065059992,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5101455820,2024,I4210125099,Mayo Clinic in Arizona,healthcare
A5072867371,2024,,,unknown
A5114169612,2024,,,unknown
A5102678178,2024,,,unknown
A5022233837,2024,I114457229,University of Geneva,education
A5038494898,2024,,,unknown
A5056836130,2024,I4210131846,Artificial Intelligence Research Institute,research_institute
A5101927277,2024,I4210090769,Virtual Power Solutions (Portugal),company
A5002484720,2024,I114457229,University of Geneva,education
A5101571340,2024,I55712492,Zhejiang University of Technology,education
A5060268420,2024,I55712492,Zhejiang University of Technology,education
A5013768600,2024,I55712492,Zhejiang University of Technology,education
A5113174971,2024,I197347611;I4210161052,Korea University,education
A5066467394,2024,I197347611;I4210161052,Korea University,education
A5100667697,2024,I197347611;I4210131320;I4210161052,Korea University;LG (South Korea),company;education
A5071337745,2024,I197347611;I4210161052,Korea University,education
A5115030245,2024,I149218525;I45542416,Ankara University;Atilim University,education
A5115030246,2024,I45542416,Atilim University,education
A5101543122,2024,,,unknown
A5111532053,2024,I24943067,Fudan University,education
A5102683356,2024,I3923682,Soochow University,education
A5090632160,2024,I110181903,Goshen College,education
A5110954356,2024,I110181903,Goshen College,education
A5102816996,2024,I110181903,Goshen College,education
A5100439611,2024,I74973139,Carnegie Mellon University,education
A5080535168,2024,I10660446,Kunming University of Science and Technology,education
A5111029677,2024,I10660446,Kunming University of Science and Technology,education
A5005210261,2024,I10660446,Kunming University of Science and Technology,education
A5100619287,2024,I10660446,Kunming University of Science and Technology,education
A5019399777,2024,,,unknown
A5083212511,2024,,,unknown
A5057029773,2024,,,unknown
A5033800956,2024,,,unknown
A5113024210,2024,I19820366;I4210090176,Chinese Academy of Sciences;Institute of Computing Technology,government;research_institute
A5115604719,2024,I4210090176;I4210165038,Institute of Computing Technology;University of Chinese Academy of Sciences,education;research_institute
A5100420654,2024,I19820366;I4210090176,Chinese Academy of Sciences;Institute of Computing Technology,government;research_institute
A5005880447,2024,I1330693074,Walmart (United States),company
A5012427157,2024,I1330693074,Walmart (United States),company
A5088278491,2024,I1330693074,Walmart (United States),company
A5045124452,2024,I1330693074,Walmart (United States),company
A5107181443,2024,I863896202,Delhi Technological University,education
A5016319283,2024,I111088046,Boston University,education
A5100768100,2024,I111088046,Boston University,education
A5101383489,2024,I111088046,Boston University,education
A5070514885,2024,I74973139,Carnegie Mellon University,education
A5053097987,2024,I74973139,Carnegie Mellon University,education
A5104441888,2024,I4210134769,University of Pittsburgh Medical Center,healthcare
A5100327676,2024,I125839683,Beijing Institute of Technology,education
A5100334649,2024,I125839683,Beijing Institute of Technology,education
A5100334051,2024,I125839683,Beijing Institute of Technology,education
A5058941449,2024,I87482320,University of Management and Technology,education
A5057627035,2024,I123534392,University of North Texas,education
A5022546955,2024,I100930933,University College Dublin,education
A5074629800,2024,I55240360,Yeungnam University,education
A5100668127,2024,,,unknown
A5072119199,2024,,,unknown
A5017597537,2024,,,unknown
A5007558888,2024,I157773358,Sun Yat-sen University,education
A5044155303,2024,,,unknown
A5050291926,2024,,,unknown
A5100578431,2024,I157773358,Sun Yat-sen University,education
A5061525421,2024,I157773358,Sun Yat-sen University,education
A5067153276,2024,I115304662;I11986463;I4210108266,Elisava Barcelona School of Design and Engineering;Universitat de Vic - Universitat Central de Catalunya;Università Iuav di Venezia,education
A5063879277,2024,I115304662;I4210108266;I83816512,Elisava Barcelona School of Design and Engineering;Universitat de Vic - Universitat Central de Catalunya;University of Genoa,education
A5039331010,2024,I115304662;I4210108266,Elisava Barcelona School of Design and Engineering;Universitat de Vic - Universitat Central de Catalunya,education
A5036930756,2024,I115304662;I4210108266,Elisava Barcelona School of Design and Engineering;Universitat de Vic - Universitat Central de Catalunya,education
A5113113582,2024,I143593769,East China University of Science and Technology,education
A5005274186,2024,I143593769,East China University of Science and Technology,education
A5086689283,2024,I183935753,King's College London,education
A5100601370,2024,I143593769,East China University of Science and Technology,education
A5100332754,2024,I143593769,East China University of Science and Technology,education
A5006557413,2024,I87445476,Xi'an Jiaotong University,education
A5101471837,2024,I87445476,Xi'an Jiaotong University,education
A5114585466,2024,I87445476,Xi'an Jiaotong University,education
A5024309592,2024,I87445476,Xi'an Jiaotong University,education
A5100946023,2024,,,unknown
A5101240438,2024,,,unknown
A5063943539,2024,,,unknown
A5070817221,2024,I161318765,"University of California, Los Angeles",education;unknown
A5025863269,2024,I161318765,"University of California, Los Angeles",education
A5101780958,2024,I161318765,"University of California, Los Angeles",education;unknown
A5102674788,2024,I4210112270;I4210114105;I99065089,Qingdao Academy of Intelligent Industries;Tsinghua University;Tsinghua–Berkeley Shenzhen Institute,education;research_institute
A5041701240,2024,I99065089,Tsinghua University,education
A5064180153,2024,I4210112270;I99065089,Qingdao Academy of Intelligent Industries;Tsinghua University,education;research_institute
A5100586814,2024,I99065089,Tsinghua University,education
A5101926295,2024,I4210114105;I99065089,Tsinghua University;Tsinghua–Berkeley Shenzhen Institute,education;research_institute
A5057441104,2024,I132053463;I166722992,University of Massachusetts Chan Medical School;Université Libre de Bruxelles,education
A5024687283,2024,I132053463;I40347166,University of Chicago;Université Libre de Bruxelles,education
A5059773055,2024,I132053463;I4210125099,Mayo Clinic in Arizona;Université Libre de Bruxelles,education;healthcare
A5042360194,2024,I132053463,Université Libre de Bruxelles,education
A5038670224,2024,I132053463;I2802835388,Seoul National University Hospital;Université Libre de Bruxelles,education;healthcare
A5047022770,2024,I132053463;I97018004,Stanford University;Université Libre de Bruxelles,education
A5023897162,2024,I132053463;I3019586173;I921990950,National Jewish Health;University of Colorado Denver;Université Libre de Bruxelles,education;healthcare
A5030141337,2024,I132053463;I4210158428,Meander Medisch Centrum;Université Libre de Bruxelles,education;healthcare
A5034265751,2024,I132053463;I98285908,The University of Osaka;Université Libre de Bruxelles,education
A5044483075,2024,I132053463;I1334819555,Memorial Sloan Kettering Cancer Center;Université Libre de Bruxelles,education;healthcare
A5086331193,2024,I132053463,Université Libre de Bruxelles,education
A5057250316,2024,I126744593;I1315496137;I132053463,"University of Maryland Medical Center;University of Maryland, Baltimore;Université Libre de Bruxelles",education;healthcare
A5026726585,2024,I132053463;I4210086933;I4210127401,NYU Langone Health;Tisch Hospital;Université Libre de Bruxelles,education;healthcare
