work_id,publication_year,author_id,author_name,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,affiliation_source
W4415654010,2025,A5086948505,Shaun K. Kane,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4415654010,2025,A5072208377,Christina Harrington,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
W4406694141,2025,A5057433156,Sumit Jain,I119939252,Indraprastha Institute of Information Technology Delhi,education,education,Other,structured_openalex
W4406694141,2025,A5104294777,Rashmi Yadav,I119939252,Indraprastha Institute of Information Technology Delhi,education,education,Other,structured_openalex
W4406694141,2025,A5115979310,Swapnil Waghela,I119939252,Indraprastha Institute of Information Technology Delhi,education,education,Other,structured_openalex
W4406694141,2025,A5115979311,Ayesha Mandloi,I119939252,Indraprastha Institute of Information Technology Delhi,education,education,Other,structured_openalex
W4406694141,2025,A5067036528,Nitish Pathak,I105454292,Guru Gobind Singh Indraprastha University,education,education,Other,structured_openalex
W4409347381,2025,A5022502617,June Suk Choi,I157485424,Korea Advanced Institute of Science and Technology,education,education,Other,structured_openalex
W4409347381,2025,A5033571780,Kimin Lee,I157485424,Korea Advanced Institute of Science and Technology,education,education,Other,structured_openalex
W4409262339,2025,A5055268811,Rohit Jena,I36788626,California University of Pennsylvania,education,education,Other,structured_openalex
W4409262339,2025,A5089955412,Ali Taghibakhshi,RAW_NVIDIA,NVIDIA,company,company,NVIDIA,raw_affiliation_rule
W4409262339,2025,A5101319375,Sahil Jain,RAW_NVIDIA,NVIDIA,company,company,NVIDIA,raw_affiliation_rule
W4409262339,2025,A5111188854,Gerald Shen,RAW_NVIDIA,NVIDIA,company,company,NVIDIA,raw_affiliation_rule
W4409262339,2025,A5011019569,Nima Tajbakhsh,RAW_NVIDIA,NVIDIA,company,company,NVIDIA,raw_affiliation_rule
W4409262339,2025,A5038984764,Arash Vahdat,RAW_NVIDIA,NVIDIA,company,company,NVIDIA,raw_affiliation_rule
W4408355691,2025,A5112925819,Julia Kaiwen Lau,I11662577,Monash University Malaysia,education,education,Other,structured_openalex
W4408355691,2025,A5066166428,Raphaël C.‐W. Phan,I11662577,Monash University Malaysia,education,education,Other,structured_openalex
W4408355691,2025,A5039283151,Sailaja Rajanala,I11662577,Monash University Malaysia,education,education,Other,structured_openalex
W4408355691,2025,A5047286157,Ingemar J. Cox,I45129253,University College London,education,education,Other,structured_openalex
W4408355691,2025,A5059800081,Arghya Pal,I11662577,Monash University Malaysia,education,education,Other,structured_openalex
W4408358194,2025,A5087932811,Cairong Wang,I4210114105,Tsinghua–Berkeley Shenzhen Institute,facility,research_institute,Other,structured_openalex
W4408358194,2025,A5062107989,Shuzhao Xie,I4210114105,Tsinghua–Berkeley Shenzhen Institute,facility,research_institute,Other,structured_openalex
W4408358194,2025,A5023845728,Chao Dong,I4210145761,Shenzhen Institutes of Advanced Technology,facility,research_institute,Other,structured_openalex
W4408358194,2025,A5101456902,Chun Yuan,I4210114105,Tsinghua–Berkeley Shenzhen Institute,facility,research_institute,Other,structured_openalex
W4415123913,2025,A5037002265,Yuxin Kong,I47720641,Huazhong University of Science and Technology,education,education,Other,structured_openalex
W4415123913,2025,A5039532881,Peng Yang,I47720641,Huazhong University of Science and Technology,education,education,Other,structured_openalex
W4415123913,2025,A5024436387,Xue Qin,I151746483,University of Waterloo,education,education,Other,structured_openalex
W4415123913,2025,A5102918720,Jizhe Zhou,I4210130112,China Academy of Information and Communications Technology,facility,research_institute,Other,structured_openalex
W4415123913,2025,A5100773343,Xuemin Shen,I151746483,University of Waterloo,education,education,Other,structured_openalex
W4414651881,2025,A5119776668,Beomseok Ko,I205490536,Dongguk University,education,education,Other,structured_openalex
W4414651881,2025,A5056471397,Hyeryung Jang,I205490536,Dongguk University,education,education,Other,structured_openalex
W4412695691,2025,A5113686107,Moreno D’Incà,I193223587,University of Trento,education,education,Other,structured_openalex
W4412695691,2025,A5004548591,Elia Peruzzo,I193223587,University of Trento,education,education,Other,structured_openalex
W4412695691,2025,A5017971549,Massimiliano Mancini,I193223587,University of Trento,education,education,Other,structured_openalex
W4412695691,2025,A5046341376,Xingqian Xu,I301324184,Xavier School of Management,education,education,Other,structured_openalex
W4412695691,2025,A5046341376,Xingqian Xu,I4210129030,American Metal Processing (United States),company,company,Other,structured_openalex
W4412695691,2025,A5002072267,Humphrey Shi,I301324184,Xavier School of Management,education,education,Other,structured_openalex
W4412695691,2025,A5002072267,Humphrey Shi,I4210129030,American Metal Processing (United States),company,company,Other,structured_openalex
W4412695691,2025,A5027171279,Nicu Sebe,I193223587,University of Trento,education,education,Other,structured_openalex
W4415003188,2025,A5087833114,Wenzhen Wang,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4415003188,2025,A5079132449,Aoran Xiao,I4210126580,RIKEN Center for Advanced Intelligence Project,facility,research_institute,Other,structured_openalex
W4415003188,2025,A5024704138,Wei He,I37461747,Wuhan University,education,education,Other,structured_openalex
W4415003188,2025,A5024704138,Wei He,I4210118728,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,facility,research_institute,Other,structured_openalex
W4415003188,2025,A5110463782,Hongyuan Zhu,I115228651,"Agency for Science, Technology and Research",government,government,Other,structured_openalex
W4415003188,2025,A5110463782,Hongyuan Zhu,I3005327000,Institute for Infocomm Research,facility,research_institute,Other,structured_openalex
W4415003188,2025,A5020302879,Liang Xiao,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4413278585,2025,A5046117810,Yuxin Zhu,I183067930,Shanghai Jiao Tong University,education,education,Other,structured_openalex
W4413278585,2025,A5015291775,Huiyu Duan,I183067930,Shanghai Jiao Tong University,education,education,Other,structured_openalex
W4413278585,2025,A5043405654,Xiongkuo Min,I183067930,Shanghai Jiao Tong University,education,education,Other,structured_openalex
W4413278585,2025,A5064168853,Guangtao Zhai,I183067930,Shanghai Jiao Tong University,education,education,Other,structured_openalex
W4413278585,2025,A5004453915,Patrick Le Callet,I100445878,École Centrale de Nantes,education,education,Other,structured_openalex
W4413278585,2025,A5004453915,Patrick Le Callet,I1294671590,Centre National de la Recherche Scientifique,government,government,Other,structured_openalex
W4413278585,2025,A5004453915,Patrick Le Callet,I4210117005,Laboratoire des Sciences du Numérique de Nantes,facility,research_institute,Other,structured_openalex
W4413278585,2025,A5004453915,Patrick Le Callet,I97188460,Nantes Université,education,education,Other,structured_openalex
W4406077510,2025,A5088003616,Ruying Cai,I180726961,Shenzhen University,education,education,Other,structured_openalex
W4406077510,2025,A5088003616,Ruying Cai,I4210123940,Ministry of Education,government,government,Other,structured_openalex
W4406077510,2025,A5073473069,Zhigang Guo,I4210147811,Shenzhen Municipal People's Government,government,government,Other,structured_openalex
W4406077510,2025,A5101562774,Xiangsheng Chen,I180726961,Shenzhen University,education,education,Other,structured_openalex
W4406077510,2025,A5101562774,Xiangsheng Chen,I4210123940,Ministry of Education,government,government,Other,structured_openalex
W4406077510,2025,A5100608130,Jingru Li,I180726961,Shenzhen University,education,education,Other,structured_openalex
W4406077510,2025,A5100608130,Jingru Li,I4210123940,Ministry of Education,government,government,Other,structured_openalex
W4406077510,2025,A5102964078,Yi Tan,I180726961,Shenzhen University,education,education,Other,structured_openalex
W4406077510,2025,A5102964078,Yi Tan,I4210123940,Ministry of Education,government,government,Other,structured_openalex
W4406077510,2025,A5102845089,Jingyuan Tang,I158842170,Chongqing University,education,education,Other,structured_openalex
W4410031342,2025,A5042342029,Jian Zhang,I163151501,Hangzhou Normal University,education,education,Other,structured_openalex
W4410031342,2025,A5109767956,Kaihao He,I50760025,Hangzhou Dianzi University,education,education,Other,structured_openalex
W4410031342,2025,A5043914348,Zunlei Feng,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4410031342,2025,A5084854948,Shuifa Sun,I163151501,Hangzhou Normal University,education,education,Other,structured_openalex
W4410031342,2025,A5055388572,Xiaoyan Sun,I163151501,Hangzhou Normal University,education,education,Other,structured_openalex
W4410031342,2025,A5100619568,Zhenming Yuan,I163151501,Hangzhou Normal University,education,education,Other,structured_openalex
W4410031342,2025,A5048818071,Jun Yu,I50760025,Hangzhou Dianzi University,education,education,Other,structured_openalex
W4406928614,2025,A5006927894,K Li,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5006927894,K Li,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5054080485,Ronilda Lacson,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5054080485,Ronilda Lacson,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5000464906,Jeffrey P. Guenette,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5000464906,Jeffrey P. Guenette,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5087082254,Pamela J. DiPiro,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5087082254,Pamela J. DiPiro,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5021295287,Kristine S. Burk,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5021295287,Kristine S. Burk,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5101459544,Neena Kapoor,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5101459544,Neena Kapoor,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5030913437,Fatima Salah,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5030913437,Fatima Salah,I136199984,Harvard University,education,education,Other,structured_openalex
W4406928614,2025,A5022181642,Ramin Khorasani,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,structured_openalex
W4406928614,2025,A5022181642,Ramin Khorasani,I136199984,Harvard University,education,education,Other,structured_openalex
W4413144981,2025,A5001692314,Huayang Huang,I37461747,Wuhan University,education,education,Other,structured_openalex
W4413144981,2025,A5011439390,Jiaxu Miao,I142974352,National Sun Yat-sen University,education,education,Other,structured_openalex
W4413144981,2025,A5011439390,Jiaxu Miao,I157773358,Sun Yat-sen University,education,education,Other,structured_openalex
W4413144981,2025,A5081544752,Yu‐Chi Wu,I37461747,Wuhan University,education,education,Other,structured_openalex
W4414715920,2025,A5054900679,Ning Xu,I162868743,Tianjin University,education,education,Other,structured_openalex
W4414715920,2025,A5114230301,Zhewen Shen,I162868743,Tianjin University,education,education,Other,structured_openalex
W4414715920,2025,A5019994406,Hongshuo Tian,I162868743,Tianjin University,education,education,Other,structured_openalex
