author_id,author_name,from_year,to_year,from_primary_affiliation,to_primary_affiliation,from_category,to_category,from_target_firm,to_target_firm,changed_affiliation,changed_category,changed_target_firm
A5100665678,Ziyi Yang,2022,2024,,John Brown University,unknown,education,Other,Other,True,True,False
A5100665678,Ziyi Yang,2024,2025,John Brown University,,education,unknown,Other,Other,True,True,False
A5100665863,Jie Huang,2022,2023,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,education,education,Other,Other,False,False,False
A5100666198,Minseong Kim,2023,2024,Louisiana State University in Shreveport,Louisiana State University in Shreveport,education,education,Other,Other,False,False,False
A5100666554,Yang Xiang,2022,2024,The University of Texas Health Science Center at Houston,Swinburne University of Technology,education,education,Other,Other,True,False,False
A5100666554,Yang Xiang,2024,2025,Swinburne University of Technology,Swinburne University of Technology,education,education,Other,Other,False,False,False
A5100666711,Xuhui Liu,2023,2024,Beihang University,Beihang University,education,education,Other,Other,False,False,False
A5100667025,Zhiyong Wu,2022,2023,,Chinese University of Hong Kong,unknown,education,Other,Other,True,True,False
A5100668121,Yiqun Liu,2022,2023,Tsinghua University,Tsinghua University,education,education,Other,Other,False,False,False
A5100668121,Yiqun Liu,2023,2024,Tsinghua University,Tsinghua University,education,education,Other,Other,False,False,False
A5100668416,Wenping Wang,2023,2024,,Texas A&M University,unknown,education,Other,Other,True,True,False
A5100668503,Xu Han,2024,2025,Tsinghua University,National Engineering Research Center for Information Technology in Agriculture,education,research_institute,Other,Other,True,True,False
A5100668653,Jiansheng Chen,2022,2024,,University of Science and Technology Beijing,unknown,education,Other,Other,True,True,False
A5100668653,Jiansheng Chen,2024,2025,University of Science and Technology Beijing,Beijing Information Science & Technology University,education,education,Other,Other,True,False,False
A5100668696,Jiashi Feng,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5100668696,Jiashi Feng,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5100669593,Cong Yao,2023,2024,Alibaba Group (China),Alibaba Group (United States),company,company,Other,Other,True,False,False
A5100670324,Shuai Lu,2023,2024,,University Town of Shenzhen,unknown,education,Other,Other,True,True,False
A5100670350,Jie Tang,2022,2023,Tsinghua University,,education,unknown,Other,Other,True,True,False
A5100670350,Jie Tang,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5100670646,Meng Jiang,2023,2025,Microsoft (Belgium),,company,unknown,Microsoft,Other,True,True,True
A5100672230,Yaohui Wang,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5100672230,Yaohui Wang,2024,2025,,Shanghai Artificial Intelligence Laboratory,unknown,research_institute,Other,Other,True,True,False
A5100672233,Yaohui Wang,2023,2024,,Shanghai Artificial Intelligence Laboratory,unknown,research_institute,Other,Other,True,True,False
A5100672985,Amanpreet Singh,2022,2023,Meta AI,,company,unknown,Meta,Other,True,True,True
A5100673062,Huixia Li,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5100673745,Yu Zhu,2023,2024,Northwestern Polytechnical University,Northwestern Polytechnical University,education,education,Other,Other,False,False,False
A5100673818,Liangpei Zhang,2022,2023,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,research_institute,research_institute,Other,Other,False,False,False
A5100673818,Liangpei Zhang,2023,2024,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,research_institute,research_institute,Other,Other,False,False,False
A5100673818,Liangpei Zhang,2024,2025,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,research_institute,research_institute,Other,Other,False,False,False
A5100674293,Xiaoxin Chen,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5100675173,Bowen Chen,2022,2023,Harvard University,,education,unknown,Other,Other,True,True,False
A5100675173,Bowen Chen,2023,2024,,Harvard University,unknown,education,Other,Other,True,True,False
A5100675173,Bowen Chen,2024,2025,Harvard University,Dana-Farber Cancer Institute,education,research_institute,Other,Other,True,True,False
A5100675443,Dian Li,2024,2025,Institut für biologische Forschung,,research_institute,unknown,Other,Other,True,True,False
A5100675904,Jinyuan Liu,2024,2025,Guangxi University,Dalian University of Technology,education,education,Other,Other,True,False,False
A5100675974,Zhiqi Li,2022,2023,,Shanghai Artificial Intelligence Laboratory,unknown,research_institute,Other,Other,True,True,False
A5100676104,Zhanyu Wang,2023,2024,The University of Sydney,The University of Sydney,education,education,Other,Other,False,False,False
A5100676328,Shiqi Yang,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5100676785,Fei Xia,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5100676785,Fei Xia,2023,2024,,Google (United States),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5100676785,Fei Xia,2024,2025,Google (United States),University of Washington,company,education,Google / Google DeepMind / DeepMind,Other,True,True,True
A5100676788,Xiaolong Huang,2023,2024,Microsoft (United States),Microsoft (Finland),company,company,Microsoft,Microsoft,True,False,False
A5100677875,Yutao Sun,2022,2023,,Microsoft Research (India),unknown,company,Other,Microsoft,True,True,True
A5100678098,Zehui Chen,2023,2025,,Peking University,unknown,education,Other,Other,True,True,False
A5100678419,Yaobo Liang,2023,2024,Microsoft Research Asia (China),,company,unknown,Microsoft,Other,True,True,True
A5100678900,Jun Ma,2023,2024,Vector Institute,Vector Institute,research_institute,research_institute,Other,Other,False,False,False
A5100678900,Jun Ma,2024,2025,Vector Institute,Vector Institute,research_institute,research_institute,Other,Other,False,False,False
A5100679289,Tong Lu,2022,2024,Nanjing University,Nanjing University,education,education,Other,Other,False,False,False
A5100679791,Zihan Chen,2024,2025,Singapore University of Technology and Design,Singapore University of Technology and Design,education,education,Other,Other,False,False,False
A5100680262,Shuo Wang,2023,2025,Shanghai Medical College of Fudan University,South China Institute of Collaborative Innovation,education,research_institute,Other,Other,True,True,False
A5100680275,Jiangbin Zheng,2022,2023,Northwestern Polytechnical University,Northwestern Polytechnical University,education,education,Other,Other,False,False,False
A5100680993,Nan Yang,2023,2024,Microsoft Research (United Kingdom),Microsoft (Finland),company,company,Microsoft,Microsoft,True,False,False
A5100681741,Daniel McDuff,2022,2023,Microsoft (United States),,company,unknown,Microsoft,Other,True,True,True
A5100681741,Daniel McDuff,2023,2024,,Google (United States),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5100681741,Daniel McDuff,2024,2025,Google (United States),Google (United States),company,company,Google / Google DeepMind / DeepMind,Google / Google DeepMind / DeepMind,False,False,False
A5100681865,Wei Xing,2022,2023,Zhejiang University of Science and Technology,Zhejiang University,education,education,Other,Other,True,False,False
A5100681865,Wei Xing,2023,2024,Zhejiang University,Zhejiang University of Science and Technology,education,education,Other,Other,True,False,False
A5100681865,Wei Xing,2024,2025,Zhejiang University of Science and Technology,Zhejiang University of Science and Technology,education,education,Other,Other,False,False,False
A5100682785,Mao Ye,2022,2023,,University of Cambridge,unknown,education,Other,Other,True,True,False
A5100682857,Hui Huang,2023,2024,Harbin Institute of Technology,Harbin Institute of Technology,education,education,Other,Other,False,False,False
A5100684179,Yiyang Zhou,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5100685010,Shiyang Li,2022,2024,Shandong University,,education,unknown,Other,Other,True,True,False
A5100685011,Shiyang Li,2022,2023,"University of California, Santa Barbara",,education,unknown,Other,Other,True,True,False
A5100685011,Shiyang Li,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5100685716,Yidong Wang,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5100685716,Yidong Wang,2023,2024,,Peking University,unknown,education,Other,Other,True,True,False
A5100685716,Yidong Wang,2024,2025,Peking University,Westlake University,education,education,Other,Other,True,False,False
A5100685997,Xueting Li,2023,2024,Renmin University of China,NVIDIA,education,company,Other,NVIDIA,True,True,True
A5100686802,Huan He,2024,2025,Yale University,Yale University,education,education,Other,Other,False,False,False
A5100687441,Wen-Xiang Chen,2023,2025,,Fudan University,unknown,education,Other,Other,True,True,False
A5100687845,Zirui Wang,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5100687845,Zirui Wang,2023,2024,,Princeton University,unknown,education,Other,Other,True,True,False
A5100687845,Zirui Wang,2024,2025,Princeton University,Dalian University of Technology,education,education,Other,Other,True,False,False
A5100687859,Zhizhong Wang,2022,2023,Zhejiang University of Science and Technology,Zhejiang University,education,education,Other,Other,True,False,False
A5100689117,Linfeng Zhang,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5100689117,Linfeng Zhang,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5100689142,Da Yin,2022,2023,"University of California, Los Angeles",,education,unknown,Other,Other,True,True,False
A5100690428,Yunxiang Li,2023,2025,The University of Texas Southwestern Medical Center,Southwestern Medical Center,healthcare,healthcare,Other,Other,True,False,False
A5100690922,Ang Liu,2023,2024,UNSW Sydney,UNSW Sydney,education,education,Other,Other,False,False,False
A5100690922,Ang Liu,2024,2025,UNSW Sydney,UNSW Sydney,education,education,Other,Other,False,False,False
A5100691219,Bang Liu,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5100691434,Zheyuan Zhang,2024,2025,Intel (United States),Northwestern University,company,education,Other,Other,True,True,False
A5100692488,Xiuzhen Cheng,2024,2025,Shandong University,Shandong University of Science and Technology,education,education,Other,Other,True,False,False
A5100693187,Meng Wang,2022,2025,Delft University of Technology,,education,unknown,Other,Other,True,True,False
A5100693197,Pan Zhou,2023,2024,,Huazhong University of Science and Technology,unknown,education,Other,Other,True,True,False
A5100693733,Weizhong Zhang,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5100693798,Yoon Kim,2022,2023,,Massachusetts Institute of Technology,unknown,education,Other,Other,True,True,False
A5100693798,Yoon Kim,2023,2024,Massachusetts Institute of Technology,,education,unknown,Other,Other,True,True,False
A5100693880,Zili Wang,2023,2024,Shanghai Jiao Tong University,,education,unknown,Other,Other,True,True,False
A5100694498,Min-Ho Park,2023,2024,Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology,education,education,Other,Other,False,False,False
A5100694558,Ruili Wang,2023,2025,,Massey University,unknown,education,Other,Other,True,True,False
A5100695406,Jianhua Yao,2022,2025,Tencent (China),Tencent (China),company,company,Other,Other,False,False,False
A5100696429,Junping Zhang,2023,2025,Fudan University,Fudan University,education,education,Other,Other,False,False,False
A5100696824,Jian Wang,2022,2023,Baidu (China),Baidu (China),company,company,Other,Other,False,False,False
A5100697907,Mingwei Liu,2023,2024,,Fudan University,unknown,education,Other,Other,True,True,False
A5100698789,Jingqi Huang,2022,2023,University of Science and Technology Beijing,University of Science and Technology Beijing,education,education,Other,Other,False,False,False
A5100700956,Jindong Wang,2022,2023,,Microsoft Research Asia (China),unknown,company,Other,Microsoft,True,True,True
A5100700956,Jindong Wang,2023,2024,Microsoft Research Asia (China),Microsoft Research Asia (China),company,company,Microsoft,Microsoft,False,False,False
A5100700956,Jindong Wang,2024,2025,Microsoft Research Asia (China),Williams (United States),company,company,Microsoft,Other,True,False,True
A5100701041,Hongyi Wang,2024,2025,Institut für biologische Forschung,,research_institute,unknown,Other,Other,True,True,False
A5100701157,Yu Zhao,2022,2023,Tianjin University,,education,unknown,Other,Other,True,True,False
A5100701949,Junling Liu,2023,2025,,Peking University,unknown,education,Other,Other,True,True,False
A5100702161,Fei Guo,2024,2025,Central South University,Central South University,education,education,Other,Other,False,False,False
A5100702193,Bin Fu,2024,2025,Tencent (China),Tencent (China),company,company,Other,Other,False,False,False
A5100702485,William Yang Wang,2022,2023,,"University of California, Santa Barbara",unknown,education,Other,Other,True,True,False
A5100702485,William Yang Wang,2023,2024,"University of California, Santa Barbara","University of California, Santa Barbara",education,education,Other,Other,False,False,False
A5100702485,William Yang Wang,2024,2025,"University of California, Santa Barbara","University of California, Santa Barbara",education,education,Other,Other,False,False,False
